,customerId,products
48305,24167,"50,210,24,7,7,7"
48306,12073,219
48307,8948,"294,294,294"
48308,761,5
48309,11004,"20,262,150,150,150,79,37,37,97"
48310,11006,"107,45"
48311,768,"174,174,174"
48312,769,95
48313,872,"167,31,21,139,139"
48314,2819,257
48315,15108,"268,268"
48316,2823,"257,257"
48317,8970,"73,73"
48318,8972,"5,5,5,138,224"
48319,21263,"73,19,19,19,179,193"
48320,8979,298
48321,15125,"53,53,5,5"
48322,6934,"19,19,19"
48323,6936,22
48324,2842,"103,103,44"
48325,2523,"185,185,185,45,157,51,27"
48326,801,"265,115"
48327,2850,"293,293,106,106"
48328,804,118
48329,808,"21,61,61,2,2,3,3"
48330,809,"10,18,15,15,15"
48331,24169,"53,215"
48332,9006,199
48333,24442,"98,150"
48334,4914,"187,187,44,44,103,103,55,20"
48335,4918,153
48336,2871,"269,146,77"
48337,2872,"63,95,37,9,2"
48338,811,224
48339,1845,"159,66,66"
48340,19259,"16,172,3"
48341,6975,143
48342,4170,"62,194,194,194,89"
48343,2325,"259,177,276,16"
48344,24170,"259,259"
48345,841,"6,115,3,3"
48346,23370,"104,104,242,15,97"
48347,19279,"80,46,46,39,37,49"
48348,16055,"24,24,30"
48349,4948,"256,44,181,199"
48350,23382,"53,53"
48351,4951,"199,292,52,117"
48352,20506,"93,93,298,298"
48353,8336,"55,55"
48354,7872,"64,1,1,240,240,94,6,6"
48355,11460,"2,161,168"
48356,9059,"10,151,93,64,218"
48357,9062,"85,216,113,42,42,160"
48358,21352,"265,9,3,79"
48359,875,"10,184"
48360,877,"51,34"
48361,1735,"29,16,16"
48362,17266,217
48363,1906,"145,145,236,236,236"
48364,16329,10
48365,887,"145,17,17"
48366,4984,"22,10,10,257,257"
48367,19321,"79,173,98"
48368,4986,"134,265,102"
48369,4054,"10,22"
48370,11134,15
48371,19330,"177,49,124,11,106,195,5,221,49,138"
48372,900,"235,15"
48373,22058,"295,219,140"
48374,5954,"27,27,7,7,7"
48375,15243,"114,229,106"
48376,15244,"71,71"
48377,5006,181
48378,17297,"42,42,178,178,178"
48379,2201,"213,216,83,83"
48380,11076,"124,40,81,7,7,7,184"
48381,7663,"259,243,145"
48382,8346,224
48383,9113,"224,224,53,257"
48384,15119,99
48385,7067,"53,53,17,17,29,29,30,61,61,143"
48386,3109,"74,74,74,3,155"
48387,927,"224,257"
48388,24390,"10,10,201,64,64"
48389,11169,6
48390,2981,"216,7,7,178"
48391,6983,265
48392,22673,"273,273"
48393,2991,"141,10"
48394,19377,"20,265,92,92"
48395,4465,"85,85,85"
48396,7093,"13,13"
48397,11191,79
48398,19384,"10,10,278,278"
48399,14490,"88,88,88"
48400,11195,"194,194,136,34,34"
48401,7102,62
48402,15297,"204,225"
48403,17346,209
48404,11203,"225,225,225"
48405,23499,"144,144,125,3,98"
48406,15864,"6,138"
48407,988,93
48408,17361,224
48409,21459,62
48410,24353,138
48411,13019,109
48412,8217,31
48413,7918,"96,96"
48414,21468,"12,5,30"
48415,11229,"224,224"
48416,3041,"234,150,47,102,115,10,114,165"
48417,996,224
48418,15335,"115,225"
48419,1012,"15,50,50,173,173"
48420,24405,"280,280"
48421,14848,98
48422,5119,"219,43"
48423,4950,34
48424,24449,"182,257"
48425,1028,"224,224,264,37,262,39"
48426,5128,"9,83,83,39,3"
48427,13322,134
48428,1038,"212,212,44"
48429,3092,"82,17"
48430,13334,"177,169,169,7,7"
48431,3095,"163,163,61,106"
48432,2324,"3,3,12"
48433,9174,"149,98"
48434,14016,"7,7,7"
48435,9249,"20,224,224"
48436,718,95
48437,2520,"104,104,41,53"
48438,11304,294
48439,1065,"93,15"
48440,23595,"22,64,13,37,49,9"
48441,1068,95
48442,3117,224
48443,10079,"5,9,257,207,19,115,257,9,19,41"
48444,19511,"259,259,4,4,4"
48445,6379,182
48446,19268,189
48447,7230,"21,10,10,10,258"
48448,17471,62
48449,1088,27
48450,24417,"212,212,212,211"
48451,22267,"45,109,109,204"
48452,7848,"82,82,89,89,159,64"
48453,1094,34
48454,5192,"291,158,261"
48455,11337,"90,70,252,252,60,60,65,65"
48456,5194,"24,24,12,12,141,8,143,300"
48457,17483,224
48458,3152,52
48459,15441,"224,224,224"
48460,19538,"12,63,71,81,42,69,30,124,42,66"
48461,9302,"64,102,66,66,21"
48462,2234,"234,7,7,7"
48463,7013,"39,9,49,49,151"
48464,1118,"193,71,286"
48465,15455,"141,30,30,41"
48466,7264,76
48467,2084,"293,136,219,219"
48468,5219,"229,45,15"
48469,1130,53
48470,13420,"272,257"
48471,9327,217
48472,21616,"62,79,109,279,115,111,230,230,111,111"
48473,15474,1
48474,3187,"108,108,143,24,24,12,12,27,76"
48475,17527,"120,6"
48476,1144,"7,159"
48477,3605,"143,94,251"
48478,192,"107,224,224,15,15"
48479,11395,"104,3"
48480,9351,"18,268,268,132,25,25"
48481,23692,119
48482,19599,"214,5,202"
48483,3217,"187,12,12,12,269,269,216,279"
48484,15508,"27,27,295"
48485,19605,"63,102"
48486,5270,"3,3"
48487,5274,"261,201"
48488,5928,201
48489,13470,"252,138,259,259"
48490,21663,281
48491,15521,251
48492,24433,"51,244,166,57,51,201,2,283,283,49"
48493,1190,"237,237,237"
48494,5287,226
48495,19624,"286,43"
48496,7368,10
48497,24182,"30,30,30,12,12,12"
48498,21681,"129,165,47,201"
48499,17586,177
48500,17876,"22,37,274,249,249,73"
48501,3261,109
48502,7358,"257,89,201"
48503,9741,"61,61,230,230,230"
48504,1220,"128,111,111"
48505,3724,"6,6"
48506,3273,290
48507,3274,"24,24,171"
48508,11467,"64,64,46,46"
48509,19660,"192,192,52"
48510,9421,257
48511,11471,"7,7,259,290,79,47,47,12,14"
48512,19665,"124,115,265"
48513,7898,"16,16"
48514,19669,"20,220,262,101,17,55,37,37,252"
48515,11478,115
48516,890,57
48517,14030,"41,117,106"
48518,263,"257,257"
48519,24388,"127,80,195,39,49,37,37"
48520,9437,182
48521,3963,"219,251,123"
48522,24320,"49,49,49,9,9,9"
48523,23778,"30,12,12"
48524,5347,"114,297,297"
48525,23570,204
48526,7399,"81,81,93,124,124"
48527,7838,"250,248,248,248"
48528,11499,51
48529,7404,"55,55"
48530,3309,177
48531,11503,"291,109"
48532,1816,15
48533,9843,"98,103,63,259,138,244,38,4,4"
48534,3317,"146,7"
48535,24447,"3,134,43"
48536,13560,"37,9,20,39,39"
48537,3321,"140,39"
48538,11515,"6,6,6,10,64,140"
48539,23980,"80,94,49,37,9,103,202,80,101,181"
48540,11525,"150,46,138,96,131,131,131"
48541,5384,"16,75,115,138,225"
48542,8857,"183,21,131,131,131,118,29,29,29"
48543,19723,"130,130"
48544,7384,"126,58,93,29"
48545,24451,290
48546,17680,"124,81,24,199,143,30,73,12,30,81"
48547,17681,"177,106"
48548,9491,212
48549,9492,"31,31"
48550,3201,"53,53,178,178,178"
48551,7448,"59,7,7,7"
48552,9500,"119,119,119,63"
48553,1243,"94,94,94"
48554,590,268
48555,1312,"19,19,19"
48556,21799,"217,134,167,143,143"
48557,24455,"9,49,49"
48558,17704,"71,10"
48559,146,"224,224"
48560,1326,"161,57,2"
48561,21807,"40,197,43,219,213,251"
48562,1329,231
48563,1660,"131,201"
48564,20572,224
48565,17717,"115,159,159,225,43,43,257"
48566,23864,118
48567,19770,"157,167,157,146,161,239,65,100,100,61"
48568,8125,73
48569,7494,224
48570,9544,"244,244"
48571,1363,"193,79"
48572,22960,109
48573,17753,"1,71"
48574,11611,"50,50,193"
48575,7517,154
48576,12049,138
48577,5472,"5,5,5"
48578,11617,"115,115,115,41,41,169,169,169,138"
48579,11618,"123,30"
48580,19811,"209,209,286,286"
48581,9573,"104,104,104,221"
48582,692,"51,53,259"
48583,1392,"169,224,224"
48584,24393,193
48585,21876,"20,257,257,261"
48586,3445,"192,212"
48587,3447,"215,215,10"
48588,5497,"39,37,37"
48589,1403,"163,163,275,218,219,270,257,257"
48590,14912,"239,239,72,72"
48591,1406,"98,224,224,123"
48592,13090,"106,101,101,255,113,113"
48593,13697,"115,41,41"
48594,1411,27
48595,9604,"52,52"
48596,5513,"9,53,104,216,93,9,262,172,2,262"
48597,5514,61
48598,1412,"177,46"
48599,579,"17,17,17,82,82,82"
48600,23951,"118,118"
48601,7570,"100,32"
48602,19859,224
48603,3479,138
48604,9244,"3,101,101,104,104,113,6"
48605,21744,"114,79,146"
48606,12040,"269,192,54,120"
48607,5019,"7,7,7"
48608,23969,"104,104,104,19,19"
48609,24463,199
48610,9640,"25,134,233,100,58"
48611,15786,"272,272,272,262,53"
48612,11691,"217,6,6,6"
48613,1454,74
48614,11696,"25,25,30,11,11,259,224"
48615,4580,202
48616,1459,162
48617,7604,"192,269,141,5,5,235"
48618,15797,293
48619,3510,"234,80,80,49,49,110,39"
48620,13761,"30,30,155,81,27"
48621,3937,"29,29,125"
48622,24003,72
48623,24370,"173,128,128,12,12"
48624,3119,"81,12,30,30,124,81,93,12,30,267"
48625,24015,118
48626,9680,"45,45,45,43,219,98,6,201"
48627,1492,224
48628,1493,"239,239,10"
48629,3542,"17,194,4,25,267,30,194,160,295,4"
48630,11735,3
48631,11741,75
48632,9694,"215,293"
48633,13791,"274,180,20,97,242"
48634,3554,"224,224,257,257"
48635,13798,"217,53,53"
48636,13963,219
48637,15855,"223,223,223,106,15,154,124,81"
48638,3569,"138,150,64,64,46,168"
48639,18004,"112,10,143,146,146,255,293,211"
48640,5623,"257,257"
48641,22012,"22,22,21,21,21,2,2,2,53,53"
48642,1535,"98,3"
48643,11776,"17,280,104,82,272,34,30,104,280,30"
48644,15874,38
48645,15885,"193,79,28"
48646,11792,20
48647,7698,"2,2"
48648,19988,"257,257"
48649,5713,"49,39"
48650,3614,31
48651,20005,"257,257"
48652,8455,138
48653,1648,"161,161"
48654,17972,217
48655,24159,"30,149,144,24,30,45,157,144,266,45"
48656,20025,"51,283,179,286,53,10,10,141"
48657,20026,"174,110"
48658,7010,224
48659,11874,"155,293,257,257"
48660,15945,"257,257"
48661,1610,"229,106"
48662,3737,"169,125"
48663,20045,"67,257,257"
48664,7758,"239,239"
48665,1616,224
48666,1617,"85,85,94,94,44,44"
48667,3666,"111,111,62"
48668,7763,"2,185,185,80,9,169,202"
48669,5740,"37,3,39,107,9"
48670,15960,"83,1,1,269"
48671,22108,212
48672,9823,"66,259"
48673,24161,"257,257"
48674,24163,"235,5,276,21,204"
48675,24164,136
48676,24165,150
48677,24166,224
48678,11880,65
48679,1641,10
48680,24171,"85,43"
48681,13928,"267,151"
48682,24173,"45,159,65,14"
48683,24174,181
48684,24176,"294,3,104,104,104"
48685,24177,161
48686,24179,"46,10,225,6,22,15,15,203"
48687,24183,257
48688,24185,"115,115"
48689,24186,"42,42,195,168"
48690,24188,218
48691,24189,"202,155,155,192,199"
48692,24190,"62,169,49,80,37,9"
48693,24191,"268,17,17,27,27"
48694,24193,"73,286"
48695,13957,224
48696,24198,"257,257"
48697,3719,"128,128"
48698,24200,"88,88,88,284,284,295,295,143"
48699,18057,"10,203,102,194,194"
48700,24202,143
48701,24203,"81,162,129,124"
48702,24204,"27,98,118,51"
48703,24205,281
48704,24207,"39,117,37,37,195,9,9,39,39,9"
48705,24208,"251,9,39,224,49,17"
48706,24209,"129,293,216,88"
48707,24210,"224,224"
48708,24211,"224,224"
48709,24212,"213,213,213"
48710,24213,"12,12,12,115"
48711,3695,"224,224,223,115"
48712,24216,"53,21,52"
48713,5787,2
48714,24221,"139,139,151"
48715,24222,"286,91,91,27,141,130,130"
48716,24223,"27,27"
48717,24225,"61,61,217,95"
48718,24226,"192,146,54,95,95,120,79"
48719,24227,"15,224"
48720,24229,"192,212"
48721,24234,139
48722,24236,6
48723,24237,229
48724,24238,"233,54"
48725,24245,41
48726,24247,64
48727,20153,"104,104"
48728,24251,"81,81,81"
48729,5820,"161,69"
48730,24255,"276,136,40,213,211,95,192"
48731,24256,"8,99,134,141,259,219,219"
48732,24258,93
48733,24259,"43,243,243,243"
48734,24260,"284,284"
48735,24262,114
48736,24263,"214,214,25,25,12,12"
48737,24264,"258,65"
48738,1738,98
48739,24267,229
48740,24268,81
48741,24269,268
48742,24270,"7,7,7,13,73,109,145,143,46,46"
48743,24271,"102,3,155,155,224"
48744,24272,"161,161,85,218,218,192,192"
48745,24273,"284,46"
48746,24274,"93,104,244"
48747,24275,"53,53,53"
48748,24276,"2,24,12,50,50,50,191,191"
48749,24277,"106,63"
48750,5846,"272,272,272"
48751,24279,"109,284,284"
48752,24282,"64,64,94,94,66,132,132,258,17,17"
48753,24284,"95,244,244"
48754,24285,"37,224,224,9,262"
48755,24286,293
48756,24287,102
48757,5856,"298,298,298"
48758,24289,"94,94,66"
48759,24290,"30,12,12"
48760,24291,"9,230,15,104,104"
48761,24292,"259,259,259,156,156,203"
48762,24293,"21,109,121,121,284,216,121,5,284,21"
48763,24295,15
48764,24296,"224,224"
48765,24298,"224,224,257,257,134,134"
48766,24300,"95,95"
48767,24301,124
48768,12014,"291,6,261,5,257,257"
48769,24303,3
48770,24305,214
48771,24307,224
48772,24308,"141,174"
48773,24309,"212,212"
48774,24310,43
48775,24312,"94,64,257,10"
48776,24313,293
48777,12027,"4,4,4"
48778,24316,286
48779,14079,"89,51,199,199,14"
48780,13154,"12,224"
48781,11905,"225,9,41,39,17,41,9,39,9,111"
48782,3843,"59,59,59,276"
48783,3845,"160,54,41,211,54,160,29,161,41,41"
48784,24326,"224,224,104,104,104"
48785,24329,295
48786,9995,"62,79"
48787,14092,"53,72,219"
48788,24333,"233,233"
48789,24334,6
48790,1807,"224,224"
48791,24337,"37,37,9,49,195,177,80"
48792,7955,"79,161,98"
48793,24341,"219,219,167"
48794,24342,"24,12,35"
48795,18199,43
48796,10010,"235,235,42,42,42,3,3,107,107"
48797,24349,"5,5,5"
48798,24350,"257,3,151"
48799,24351,"265,163,53,151,53,167,265,44,44,134"
48800,10017,"88,88,298"
48801,1826,219
48802,9180,50
48803,14117,10
48804,3879,"24,24"
48805,24360,"16,16"
48806,24362,"51,146,283,10,258,15,181"
48807,24363,"138,138,22"
48808,24364,"209,132,206,157"
48809,7981,"131,250"
48810,1840,"216,297,297,107"
48811,24369,"49,9,16,121"
48812,24201,"225,115,272,272,272,4,4"
48813,24371,"109,30"
48814,7988,52
48815,5941,"58,10"
48816,3894,"79,51,259,221"
48817,24375,"257,257,7,7,7"
48818,5944,"49,132,80,259"
48819,3381,"106,123,138"
48820,3899,"7,10,84,84,84"
48821,10047,88
48822,1857,"150,150,92,92,95,138,138"
48823,14111,"41,167"
48824,24389,"138,241"
48825,8006,257
48826,5961,125
48827,24394,"149,149"
48828,24395,"24,81,124,298,30"
48829,24396,"140,140"
48830,24397,"80,19,19,19,9"
48831,24398,"15,242"
48832,1871,134
48833,24168,16
48834,24401,204
48835,24402,"192,295"
48836,24406,"219,150,235,235"
48837,24408,10
48838,24409,"209,209,209,43,43,43,259,259"
48839,15971,"85,85,85,173,228,53,53"
48840,24412,"81,81,125,115,124,124,63,66"
48841,16221,233
48842,14651,"224,224"
48843,24415,"14,54,120,3,3"
48844,24416,"122,122,7,7,192,115"
48845,1889,15
48846,14993,"276,146,179"
48847,22371,"219,219,6,6"
48848,24421,"71,117"
48849,24425,"138,118,12,30"
48850,24426,"109,14"
48851,24427,"224,224"
48852,24429,57
48853,24441,"183,167,7"
48854,24431,252
48855,3955,"41,41,41,12,12,74,74,74"
48856,24436,267
48857,16245,"47,81,114,30,6,185,30,114,185,12"
48858,24438,"89,89"
48859,24440,9
48860,12154,143
48861,24444,268
48862,24445,"39,39,195,49,9,9"
48863,1918,"53,53"
48864,8285,3
48865,24448,"59,59"
48866,8065,196
48867,24450,"27,92,92"
48868,14962,"90,183,143"
48869,24452,"218,218,218"
48870,24454,284
48871,12167,"25,25"
48872,24456,"194,194,194"
48873,8074,"150,216"
48874,24373,197
48875,24461,293
48876,24462,110
48877,18319,"257,257"
48878,1936,"83,83"
48879,8081,"39,273,19,124,236,212,102,50,220,292"
48880,6034,"49,9,37,39,9,9,189,207,204,20"
48881,24468,"5,5,232,177"
48882,18415,6
48883,24471,"67,267"
48884,9882,"93,93,94,73,140,10,10,202,202"
48885,24473,224
48886,9541,117
48887,12188,"29,22,241,202"
48888,7835,"144,144"
48889,17933,184
48890,1952,"80,37,262,262"
48891,4002,"15,15,41"
48892,10147,"53,53,121"
48893,6053,"257,257"
48894,24434,"192,42,42,42"
48895,1960,"104,104,120,255"
48896,1961,15
48897,4011,"128,128,10,283,173"
48898,11307,"218,218,218,136,10,179"
48899,4015,"178,100,85"
48900,12208,"51,12,24,106"
48901,24497,"163,163"
48902,8115,67
48903,2036,71
48904,14261,73
48905,1975,"191,150,50,50,50,267,68,125,63"
48906,8120,"217,82,293,146,146,17,31"
48907,5727,"106,79"
48908,6081,"134,102,93"
48909,12226,"129,247"
48910,6084,"10,46"
48911,16325,23
48912,10160,"19,19,19"
48913,10185,"31,31,136,136,173,173,53,53"
48914,20426,68
48915,14284,"162,10,292,52"
48916,10189,"244,244,244"
48917,18766,"252,57"
48918,6097,"138,138,66"
48919,204,"19,19,19"
48920,12570,"248,196"
48921,13989,"259,259,7,7,51,51,121,121,121"
48922,8158,"94,94,94"
48923,14303,143
48924,20448,"67,67"
48925,14306,"6,19,64,238"
48926,24414,"257,257"
48927,4081,"129,226,169,169,7,7,219,219"
48928,16371,"28,28"
48929,12280,"124,15,219"
48930,10235,"118,118,118,94,94"
48931,2044,257
48932,20480,"129,129"
48933,20481,"224,31,98,22,22,136,136"
48934,4101,"24,24,24,111,111,111,252,27"
48935,20487,"53,53"
48936,16394,"261,261,261"
48937,11,"3,95"
48938,12,"298,298"
48939,4109,"224,224"
48940,8206,"131,131,37,37,3,3,195,195,39,39"
48941,18,150
48942,16404,"21,220"
48943,21,10
48944,23898,"120,120,120"
48945,26,"19,19,19,2,2"
48946,8219,"57,66,2,34,241,66,7,2,34,56"
48947,8220,"172,172,172,39,37,9,80,262"
48948,20511,"82,17,17,17,51,65,65,203,27,129"
48949,23900,273
48950,12326,"119,219"
48951,40,242
48952,23901,"192,146,146"
48953,4154,"236,25,81,124,234,234,219"
48954,12351,"148,148,221,221"
48955,65,212
48956,20493,15
48957,81,95
48958,697,168
48959,23908,"251,129,129,129,27,221,221,221"
48960,4185,"8,3,115,3,202,46,74,46,8,124"
48961,2868,119
48962,4188,"30,30"
48963,23910,"14,274,10,167,202"
48964,98,"134,45,57,57"
48965,12388,"213,213,109,143"
48966,115,299
48967,8309,"152,152,181,296,260,148,201,201,141"
48968,118,83
48969,12407,"52,52"
48970,23914,143
48971,2069,"299,57"
48972,128,"1,24,170"
48973,129,"63,71,150"
48974,4231,"201,70,231"
48975,20617,119
48976,138,"15,104,104"
48977,8335,"218,218,159"
48978,4241,"79,80,37,39"
48979,146,70
48980,8341,"210,210,210,5,5,5"
48981,12438,"184,216,106,229"
48982,4248,"2,229,217,217,106,106,66"
48983,153,"104,104"
48984,154,171
48985,155,94
48986,7536,"83,83,83,169"
48987,12447,"268,168,3"
48988,8353,"197,259"
48989,163,"109,110"
48990,4268,"20,258,85,85,16,16"
48991,713,29
48992,182,"9,30,30,80"
48993,714,"204,2,109,140,177,10,241,134,225,203"
48994,16571,"224,224"
48995,190,"56,131,115,160"
48996,23926,"111,111,30,30,12,12,12"
48997,16585,"21,21,21,17,17,41,41,45"
48998,8395,"120,54,262,62"
48999,204,"19,37,37,37"
49000,8401,"130,130,28"
49001,8403,"100,121,177,73,217,56"
49002,36,141
49003,4310,"177,109,174,233,112"
49004,8912,"206,206,175,10,16"
49005,8415,"18,18,257,257"
49006,38,"74,74,41,41"
49007,23932,"195,41,41,80,49,25,25,9,9,37"
49008,231,"64,66"
49009,8428,56
49010,15746,"183,183,114"
49011,12555,"104,177,85"
49012,8460,16
49013,269,"12,109,47,30,202,57,273,286,178,178"
49014,16659,"28,28"
49015,20760,"6,104,104,104,3,76,76,114"
49016,16665,"187,117,63"
49017,16671,"61,61"
49018,23942,"27,27,27,228,118,73,73,10"
49019,732,"53,31,24,24,24"
49020,4391,"58,242,242,46,42,42,141,43,43"
49021,4392,"98,4"
49022,299,"46,58"
49023,3464,"40,87,16,297"
49024,4398,251
49025,4401,31
49026,311,"257,257,272"
49027,314,"110,110,6,6,21"
49028,8507,"25,45"
49029,317,"49,297,37,80,174,174,174,82,39"
49030,20805,"167,248,103,128,65,128,47,103,19,64"
49031,4426,"229,224,9,9,3,39,189,71,269,49"
49032,12622,"31,136"
49033,14024,"211,211"
49034,8536,"244,244,54,120,259"
49035,12634,257
49036,8539,"104,104"
49037,7514,43
49038,14396,"224,49,39"
49039,4458,"272,272,46,46"
49040,20843,52
49041,370,"10,10,10"
49042,12665,"118,118,118"
49043,378,"259,43,16"
49044,16763,47
49045,380,174
49046,4481,21
49047,14401,"237,237"
49048,20869,"167,228,228,93,224,224"
49049,7575,"79,16,6,6"
49050,4490,217
49051,396,"12,30,24,224,224"
49052,21973,"51,259,8,104,104"
49053,404,"110,254,138"
49054,2799,"57,136,115,131,201,67,142,22,40"
49055,16803,"295,295,5,257,88"
49056,4516,5
49057,4518,10
49058,16816,"140,42,159,10,219,202"
49059,8628,"17,82"
49060,12729,"5,5,132,68,68,10,203"
49061,8652,"183,27,202,202,16,51"
49062,20941,15
49063,462,"24,24,275,179,31"
49064,463,"24,24,24,276,267,267,212"
49065,16849,"233,53"
49066,12757,"124,104"
49067,12763,"24,12"
49068,7590,"109,204"
49069,484,22
49070,16880,"50,50,50"
49071,498,281
49072,500,"6,6,100,92,92,157,157,121,66"
49073,12789,"150,94,94,47,47,18"
49074,3291,"104,104"
49075,18526,"16,135"
49076,12796,"257,257,10,10"
49077,12805,"63,37,195,80,80,49,265"
49078,20998,"7,7"
49079,16904,"161,68,68,110,110,113"
49080,8715,"30,30,30,106,17,17,257,3,3"
49081,12813,"130,130,29,27,27"
49082,8718,13
49083,21011,261
49084,540,"37,49,9,90,39,80,80,9,37,195"
49085,541,"220,216,94,95,140,219"
49086,543,"256,69,69,69,257,257,42,42,42"
49087,8742,95
49088,23305,"94,140"
49089,23988,"203,225,90"
49090,4661,194
49091,567,100
49092,574,"104,104,104,265"
49093,17069,229
49094,4677,"7,7,88,88,88"
49095,8290,"27,27"
49096,585,"63,269,13"
49097,4687,"111,111,62,298,95"
49098,592,"265,265,265"
49099,12882,"90,21,173"
49100,4696,"224,104,104,104"
49101,12896,"216,104,104"
49102,12908,177
49103,624,165
49104,8830,"259,110"
49105,8342,"58,58,58,66,66,66"
49106,8849,"30,30,24,24,44,12,229,229,106"
49107,4889,257
49108,659,228
49109,8856,"234,265,144"
49110,665,"251,251,44"
49111,4768,"17,17"
49112,8868,"264,264"
49113,4781,"17,110,17,82,82,54,54,212,212,212"
49114,8883,"140,140,140,170,170"
49115,4793,"37,224,224,224"
49116,698,"20,20"
49117,703,6
49118,708,213
49119,21192,272
49120,17097,"257,257"
49121,8890,"104,15"
49122,4815,"94,94"
49123,4816,"214,214,233,30,30,30"
49124,3279,224
49125,8918,"69,12,3,42"
49126,4824,242
49127,4825,"4,73,114,128,128"
49128,8922,"134,46,51,202,202"
49129,4828,"269,212,276,290,138,138,138"
49130,8925,"250,250,286,10,6"
49131,17118,"182,182,149,149,16"
49132,4840,"1,1,1"
49133,13043,"71,134,221"
49134,8950,"163,163"
49135,761,83
49136,17152,"286,46,43,131,131"
49137,771,"10,96,96"
49138,8966,"108,108,104,24,149,298,182,12"
49139,17161,220
49140,4876,141
49141,13076,"41,41,41,50,50,191,191"
49142,791,"124,81"
49143,8985,"267,2"
49144,21280,"45,45,45"
49145,801,204
49146,4627,"138,257,257"
49147,804,"41,62,62"
49148,8998,"185,185,185,22"
49149,4904,"138,161"
49150,809,"242,242"
49151,13102,"180,109,127,73"
49152,816,131
49153,17202,"3,6,6,101,101,101"
49154,15156,"134,44,44,43,94,94,257"
49155,9015,"257,257,199,199,252,16,16"
49156,17208,256
49157,17211,"37,49,9"
49158,21312,"64,64"
49159,4933,"199,128,128,136"
49160,841,"41,41,228,212"
49161,848,"43,43"
49162,22670,"63,269,269,189"
49163,24036,"67,67,125,56,56,160,193,56,22,74"
49164,5892,"7,7,7"
49165,21343,"90,58,58,6"
49166,3558,"47,155,60,89,27,27,165,93,6,6"
49167,866,"22,276,70"
49168,4964,258
49169,869,"143,81,81,131,259,44,44,41"
49170,871,"225,225,225,115,115,115,297,24,220"
49171,712,156
49172,149,"145,182"
49173,4987,"290,132,17,82,290,82,53,72,17,132"
49174,9024,224
49175,4989,141
49176,9088,"50,224,224"
49177,9090,"65,65,203,3,131,12,12"
49178,21382,"75,75"
49179,906,"3,204"
49180,15716,219
49181,909,259
49182,3567,"27,27,221,221"
49183,13207,"121,103,103,107,48,168,79,210,201,187"
49184,17307,16
49185,927,6
49186,930,"224,107,242"
49187,17316,268
49188,943,"138,167,219"
49189,305,"14,256,157"
49190,946,"43,219"
49191,24052,"37,111,111,9,9,9,24,24,24,80"
49192,21966,"109,93"
49193,9146,"124,153,47"
49194,5051,"165,20,106,106,293,229,110,89,47,47"
49195,5052,"171,35,35,68,5,32,35,74,286,32"
49196,960,7
49197,17347,"41,41,58,58"
49198,966,"80,37,9,115,184"
49199,967,"65,65,65,150,6,43"
49200,11768,"138,67,173,35,35,35,55,55,21,55"
49201,24045,"222,257,257,93,267"
49202,5073,"119,119,119,143"
49203,9170,"2,2"
49204,979,"12,12"
49205,9173,"143,143,261"
49206,17368,"101,15,61,7,7,7,56"
49207,3307,"138,5,6"
49208,3580,"270,270"
49209,17389,"128,128,85,85,14,22,143,141,41"
49210,1012,"206,89,89,3"
49211,1014,183
49212,1022,"250,168,174,12,265,265,284,197,284,106"
49213,21506,"53,163,163,251"
49214,1028,45
49215,21514,"22,88,88"
49216,11765,"217,269,185"
49217,17425,"12,12,12,108,195,195,151,13"
49218,17429,234
49219,1048,"216,270,270,15"
49220,5145,"230,230,45,110,97"
49221,8368,"224,224"
49222,13342,"213,49,268,27,101,138,278,6,49,159"
49223,13344,"134,14,219,256"
49224,1057,"24,19,19,19,273"
49225,3254,"173,224,224,224,127,167"
49226,17458,265
49227,17459,"97,3"
49228,9273,"224,224"
49229,5179,211
49230,8374,"104,104,104,41,41"
49231,17473,"17,253,253,253,267,160"
49232,5186,201
49233,13383,224
49234,5193,8
49235,1108,181
49236,5207,224
49237,21594,"34,53,53,257,257,264,264"
49238,720,"264,63"
49239,21600,"215,58,25,25,209,209,134"
49240,5218,"283,283,283,109,73,73,74"
49241,1136,64
49242,1137,115
49243,9331,"6,6,17,17,27"
49244,9334,"210,3"
49245,7510,224
49246,17549,"54,125,120,20,41,41,10,10"
49247,5269,"274,293,45"
49248,5273,"173,57,147,181,226,193"
49249,13470,"34,138,138"
49250,9375,"69,69,69,225,123,257,257"
49251,13472,293
49252,21675,"276,290,269,21"
49253,17581,261
49254,1198,"28,28"
49255,10952,"6,45,270,270,60,60,42,42,42,10"
49256,5305,"153,104,104,104,180,2,224,224"
49257,1210,"168,80,80,4,4,22,233,4,39,45"
49258,21693,"221,193"
49259,2251,252
49260,1269,"81,119,210,22"
49261,1225,224
49262,1228,167
49263,9421,"109,109,109"
49264,22051,"6,62,209"
49265,13526,74
49266,13529,"138,269,192"
49267,21183,"224,224"
49268,17634,"9,49,107,46,80,167,37,39,39,80"
49269,1256,"195,39,49,283,150"
49270,21739,"121,201,262,262,82,82,289"
49271,13550,"14,146,45,12,7,108,114"
49272,5361,"9,9"
49273,1266,212
49274,10452,"24,24,24,225,104,104,146,257,257"
49275,9461,44
49276,24106,"293,293,255,12,12,12,146,269,269"
49277,13563,"1,17,37,37,82,82,82,193"
49278,214,"150,3,3,202,14"
49279,1283,"30,138,12,224,24,6"
49280,17668,"297,151,115,225,13,30,24,24,12,12"
